algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
core_ch_chpot,81505729,189837356,444078,444078,483501,0,444078,19.100720000000003,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,293268499,387287480,415712343,50811,63265478,2.00602,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,293268499,387287480,415712343,50811,63265478,1.969724,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,3367,2777,3476,7,2118,9.396111000000001,24326559,1343,2,1
core_ch_chpot,81505729,189837356,3367,2777,3476,7,2118,5.399043,24326559,1343,2,1
core_ch,81505729,189837356,59688,51319,62975,87,41993,17.255581999999997,37623515,2846,3,2
core_ch_chpot,81505729,189837356,59688,51319,62975,87,41993,7.3238460000000005,37623515,2846,3,2
core_ch,81505729,189837356,8282633,9355126,10341550,1266,3088727,10.920806,69259270,2764,5,4
core_ch_chpot,81505729,189837356,8282633,9355126,10341550,1266,3088727,10.470082,69259270,2764,5,4
core_ch,81505729,189837356,320931,305637,347105,7,304604,5.420051,37654082,1813,2,2
core_ch_chpot,81505729,189837356,320931,305637,347105,7,304604,3.239142,37654082,1813,2,2
core_ch,81505729,189837356,8582,6641,8794,12,6452,2.953052,24718353,1446,4,1
core_ch_chpot,81505729,189837356,8582,6641,8794,12,6452,2.5963179999999997,24718353,1446,4,1
core_ch,81505729,189837356,21229,17965,22253,25,15578,15.27091,37754831,2082,5,2
core_ch_chpot,81505729,189837356,21229,17965,22253,25,15578,4.5726450000000005,37754831,2082,5,2
core_ch,81505729,189837356,269236026,351447517,377641494,39399,63183241,10.606002,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,269236026,351447517,377641494,39399,63183241,19.521472000000003,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,7421976,7917075,8396675,548,2777039,13.605372,149597619,8902,24,9
core_ch_chpot,81505729,189837356,7421976,7917075,8396675,548,2777039,18.694088,149597619,8902,24,9
core_ch,81505729,189837356,7330169,7608902,8096497,375,3043861,12.87492,130541101,7464,22,8
core_ch_chpot,81505729,189837356,7330169,7608902,8096497,375,3043861,16.550856,130541101,7464,22,8
core_ch,81505729,189837356,303749,288537,323911,16,287428,13.330820000000001,48518193,2473,3,2
core_ch_chpot,81505729,189837356,303749,288537,323911,16,287428,5.513437000000001,48518193,2473,3,2
core_ch,81505729,189837356,22756446,25342773,26511323,436,6070952,12.815163,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,22756446,25342773,26511323,436,6070952,22.535878,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,237111180,311187776,334912791,30709,63183241,13.635786000000001,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,237111180,311187776,334912791,30709,63183241,12.755267,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,5250,4481,5321,31,4241,15.784671,26579213,2038,6,1
core_ch_chpot,81505729,189837356,5250,4481,5321,31,4241,5.6542140000000005,26579213,2038,6,1
core_ch,81505729,189837356,706119,706119,808788,0,706119,4.319421999999999,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,706119,706119,808788,0,706119,10.18947,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,246441712,321750494,345227398,31654,63183241,10.943535,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,246441712,321750494,345227398,31654,63183241,8.203712,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,245173740,309332768,332324246,31998,63183241,9.763152,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,245173740,309332768,332324246,31998,63183241,18.149599,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,2849593,3837333,3983369,27,1216681,7.536238,NaN,NaN,NaN,NaN
core_ch_chpot,81505729,189837356,2849593,3837333,3983369,27,1216681,14.92283,NaN,NaN,NaN,NaN
core_ch,81505729,189837356,3509422,3531486,3894980,10,2037333,7.9637389999999995,NaN,NaN,NaN,NaN
