speed_cap_kmh,time_ms,path_distance
30,2.584892,NaN
30,6.783976,NaN
30,200.980204,352201074
30,233.895379,NaN
30,40.058495,NaN
30,39.470107,NaN
30,13.941381,NaN
30,4.7298160000000005,NaN
30,4.597567000000001,NaN
30,163.577485,294569574
30,4.078855,NaN
30,28.961236,108607500
30,11.414860000000001,65378832
30,254.146754,NaN
30,134.859104,NaN
30,261.406776,NaN
30,256.928028,NaN
30,279.820939,NaN
30,270.71308300000004,NaN
30,5.336125,21189664
30,258.924271,NaN
30,189.484342,NaN
30,92.490934,198759426
30,3.753412,NaN
30,10.402750000000001,37592322
30,243.65193299999999,NaN
30,28.699245,133109820
30,4.149402,10428012
30,29.925611,136562460
30,113.21308400000001,NaN
30,269.541878,NaN
30,63.842428000000005,217667424
30,8.891835,9223728
30,4.084234,NaN
30,11.945776,44190906
30,195.69932300000002,NaN
30,8.273582,19482828
30,15.436014,101604864
30,10.778711,NaN
30,33.834272999999996,NaN
30,19.344134,NaN
30,7.12043,76442412
30,224.163512,NaN
30,196.689534,NaN
30,59.352261000000006,157984188
30,184.27236,NaN
30,15.230441,75335448
30,129.52713,299047302
30,3.880984,NaN
30,188.088253,264803892
30,252.46801800000003,NaN
30,31.013230999999998,69227892
30,4.88215,NaN
30,178.116547,NaN
30,4.935924,NaN
30,51.482233,194181672
30,3.060785,NaN
30,7.341184,NaN
30,23.005815,NaN
30,10.721092,127408908
30,182.622006,NaN
30,18.420135000000002,NaN
30,10.442045,NaN
30,7.361320999999999,NaN
30,7.1250480000000005,64643244
30,252.50424900000002,NaN
30,31.794614999999997,NaN
30,277.97141400000004,NaN
30,238.342996,NaN
30,225.68644500000002,NaN
30,54.196149,235355940
30,4.270733,NaN
30,247.456746,NaN
30,117.28680399999999,NaN
30,19.701559,98423424
30,7.094192,33060294
30,62.78822400000001,122249316
30,10.936649999999998,NaN
30,205.895053,NaN
30,4.721618,NaN
30,251.52639100000002,NaN
30,153.57389799999999,NaN
30,12.169097,84491010
30,6.4271,NaN
30,5.0137860000000005,NaN
30,9.49795,NaN
30,165.863088,261932400
30,172.277792,NaN
30,25.409856,127733952
30,10.53712,NaN
30,194.794035,NaN
30,3.267229,NaN
30,36.047586,134389980
30,5.301774,NaN
30,8.370057000000001,11556768
30,261.808509,NaN
30,9.19926,NaN
30,163.64098299999998,NaN
30,3.834956,NaN
30,119.526707,NaN
30,12.874488999999999,NaN
30,19.081663,110467872
30,189.338014,NaN
30,4.573357,NaN
30,71.538748,158167608
30,5.230103,22196142
30,127.025267,NaN
30,2.688301,NaN
30,130.836755,225339810
30,6.207007,56358708
30,258.02458499999995,NaN
30,280.148414,NaN
30,233.05543400000002,NaN
30,232.77171099999998,NaN
30,13.269592,NaN
30,14.828934,78938832
30,131.67861,NaN
30,116.223966,NaN
30,4.444611999999999,NaN
30,150.625469,NaN
30,136.28696300000001,190031592
30,175.000825,NaN
30,243.47484599999999,NaN
30,213.601972,NaN
30,5.62653,NaN
30,4.342846,NaN
30,200.088016,NaN
30,5.940372999999999,NaN
30,8.640343999999999,NaN
30,260.956574,NaN
30,240.315721,NaN
30,257.149162,NaN
30,235.399917,NaN
30,280.73389199999997,NaN
30,9.784041,NaN
30,4.9032670000000005,NaN
30,193.553441,NaN
30,198.552579,NaN
30,236.40677,NaN
30,35.156769999999995,115746018
30,120.68156400000001,NaN
30,8.861664,26158032
30,38.145023,120912264
30,123.619642,NaN
30,4.751769,NaN
30,214.337311,NaN
30,21.468248999999997,90561402
30,151.83257899999998,325714050
30,143.945442,NaN
30,10.584344000000002,NaN
30,216.942435,NaN
30,165.746245,NaN
30,266.951373,NaN
30,202.769712,NaN
30,13.320820000000001,NaN
30,231.730973,297277344
30,174.06334900000002,NaN
30,4.426182,NaN
30,235.124124,NaN
30,14.157462,76785420
30,239.604661,NaN
30,163.865531,NaN
30,35.417432,NaN
30,269.30560399999996,NaN
30,13.113685,NaN
30,241.96249699999998,NaN
30,270.078823,NaN
30,8.892972,82222678
30,4.316161,23198520
30,249.492249,NaN
30,58.272209,139354116
30,7.134727000000001,NaN
30,6.676973,58562154
30,40.610744,120424686
30,65.423239,137103342
