algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
astar_bidir_chpot,81505729,189837356,929,625,937,0,625,3.154406,7496408,625,0,0,0
core_ch,81505729,189837356,929,625,937,0,625,8.320538,7496408,625,0,0,0
core_ch_chpot,81505729,189837356,929,625,937,0,625,3.640305,7496408,625,0,0,0
astar_chpot,81505729,189837356,83814,77889,89556,1,77803,105.974024,21372180,978,1,1,0
astar_bidir_chpot,81505729,189837356,83814,77889,89556,1,77803,164.269205,21372180,978,1,1,0
core_ch,81505729,189837356,83814,77889,89556,1,77803,7.314576,20766819,978,1,1,0
core_ch_chpot,81505729,189837356,83814,77889,89556,1,77803,8.069559,20766819,978,1,1,0
astar_chpot,81505729,189837356,5021,4082,5145,6,4048,4.883219,33312251,1852,3,1,0
astar_bidir_chpot,81505729,189837356,5021,4082,5145,6,4048,15.054098999999999,33312251,1852,3,1,0
core_ch,81505729,189837356,5021,4082,5145,6,4048,587.8181989999999,35900590,1852,3,1,0
core_ch_chpot,81505729,189837356,5021,4082,5145,6,4048,16.378270999999998,35900590,1852,3,1,0
astar_chpot,81505729,189837356,15165,13972,16536,69,5069,9.270387999999999,70434239,2959,8,2,1
astar_bidir_chpot,81505729,189837356,15165,13972,16536,69,5069,13.196059,70434239,2959,8,2,1
core_ch,81505729,189837356,15165,13972,16536,69,5069,1348.577111,70463708,2959,8,2,1
core_ch_chpot,81505729,189837356,15165,13972,16536,69,5069,18.152207999999998,70463708,2959,8,2,1
astar_chpot,81505729,189837356,6691165,6914579,7665608,14,2762386,6204.382084,NaN,NaN,NaN,NaN,NaN
