algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
astar_bidir_chpot,12547874,29477659,1093,731,1099,0,731,2.239092,6408763,731,0,0,0
core_ch,12547874,29477659,1093,731,1099,0,731,24.366220000000002,6408763,731,0,0,0
core_ch_chpot,12547874,29477659,1093,731,1099,0,731,1.643727,6408763,731,0,0,0
dijkstra,12547874,29477659,38060471,46020927,49580177,6868,9313616,73058.52989199999,19101363,1879,3,1,0
astar_chpot,12547874,29477659,9609,7353,10037,6,6646,8.604738000000001,19101363,1879,3,1,0
dijkstra_bidir_chpot,12547874,29477659,38060471,46020927,49580177,6868,9313616,27378.608102000002,19101363,1879,3,1,0
astar_bidir_chpot,12547874,29477659,9609,7353,10037,6,6646,18.301368,19101363,1879,3,1,0
core_ch,12547874,29477659,9609,7353,10037,6,6646,230.545645,19101363,1879,3,1,0
core_ch_chpot,12547874,29477659,9609,7353,10037,6,6646,5.357609999999999,19101363,1879,3,1,0
dijkstra,12547874,29477659,974373,964344,1054798,441,961218,856.927482,5282518,556,0,0,0
astar_chpot,12547874,29477659,706,556,707,0,556,0.8558479999999999,5282518,556,0,0,0
dijkstra_bidir_chpot,12547874,29477659,974373,964344,1054798,441,961218,388.393198,5282518,556,0,0,0
astar_bidir_chpot,12547874,29477659,706,556,707,0,556,1.2814269999999999,5282518,556,0,0,0
core_ch,12547874,29477659,706,556,707,0,556,25.723699999999997,5282518,556,0,0,0
core_ch_chpot,12547874,29477659,706,556,707,0,556,1.041104,5282518,556,0,0,0
dijkstra,12547874,29477659,19794433,22275693,23948291,4177,6396543,33295.681779,12401382,966,0,0,0
astar_chpot,12547874,29477659,1118,966,1119,0,966,1.185988,12401382,966,0,0,0
dijkstra_bidir_chpot,12547874,29477659,19794433,22275693,23948291,4177,6396543,3659.046526,12401382,966,0,0,0
astar_bidir_chpot,12547874,29477659,1118,966,1119,0,966,1.777919,12401382,966,0,0,0
core_ch,12547874,29477659,1118,966,1119,0,966,97.286204,12401382,966,0,0,0
core_ch_chpot,12547874,29477659,1118,966,1119,0,966,2.348128,12401382,966,0,0,0
dijkstra,12547874,29477659,14207533,15264316,16567987,3463,6360227,22148.261024,10722347,1204,0,0,0
astar_chpot,12547874,29477659,1604,1204,1611,0,1204,1.770861,10722347,1204,0,0,0
dijkstra_bidir_chpot,12547874,29477659,14207533,15264316,16567987,3463,6360227,2312.4756390000002,10722347,1204,0,0,0
astar_bidir_chpot,12547874,29477659,1604,1204,1611,0,1204,2.695938,10722347,1204,0,0,0
core_ch,12547874,29477659,1604,1204,1611,0,1204,112.51779,10722347,1204,0,0,0
core_ch_chpot,12547874,29477659,1604,1204,1611,0,1204,4.2746249999999995,10722347,1204,0,0,0
dijkstra,12547874,29477659,7168513,7934299,8703238,2335,3873620,10832.868609000001,7999781,1026,3,0,0
astar_chpot,12547874,29477659,1511,1026,1535,9,1026,1.798999,7999781,1026,3,0,0
dijkstra_bidir_chpot,12547874,29477659,7168513,7934299,8703238,2335,3873620,1537.868089,7999781,1026,3,0,0
astar_bidir_chpot,12547874,29477659,1511,1026,1535,9,1026,2.206099,7999781,1026,3,0,0
core_ch,12547874,29477659,1511,1026,1535,9,1026,83.222661,7999781,1026,3,0,0
core_ch_chpot,12547874,29477659,1511,1026,1535,9,1026,2.957504,7999781,1026,3,0,0
dijkstra,12547874,29477659,46716735,58182635,62632058,8198,10770267,94406.07185499999,20931491,1859,6,1,0
astar_chpot,12547874,29477659,7920,6370,8130,11,6248,7.160467000000001,20931491,1859,6,1,0
dijkstra_bidir_chpot,12547874,29477659,46716735,58182635,62632058,8198,10770267,31122.604673,20931491,1859,6,1,0
astar_bidir_chpot,12547874,29477659,7920,6370,8130,11,6248,15.047718999999999,20931491,1859,6,1,0
core_ch,12547874,29477659,7920,6370,8130,11,6248,284.534061,20931491,1859,6,1,0
core_ch_chpot,12547874,29477659,7920,6370,8130,11,6248,4.051281,20931491,1859,6,1,0
dijkstra,12547874,29477659,30170220,35649818,38564159,6510,10153325,57635.571538000004,14388151,1575,0,0,0
astar_chpot,12547874,29477659,2163,1575,2172,0,1575,2.583961,14388151,1575,0,0,0
dijkstra_bidir_chpot,12547874,29477659,30170220,35649818,38564159,6510,10153325,7484.538320000001,14388151,1575,0,0,0
astar_bidir_chpot,12547874,29477659,2163,1575,2172,0,1575,3.229403,14388151,1575,0,0,0
core_ch,12547874,29477659,2163,1575,2172,0,1575,185.409296,14388151,1575,0,0,0
core_ch_chpot,12547874,29477659,2163,1575,2172,0,1575,3.0799209999999997,14388151,1575,0,0,0
dijkstra,12547874,29477659,8415469,8731219,9491689,1590,3854512,11882.387203,10107938,1248,0,0,0
astar_chpot,12547874,29477659,1532,1248,1544,0,1248,1.5368510000000002,10107938,1248,0,0,0
dijkstra_bidir_chpot,12547874,29477659,8415469,8731219,9491689,1590,3854512,806.984527,10107938,1248,0,0,0
astar_bidir_chpot,12547874,29477659,1532,1248,1544,0,1248,1.93215,10107938,1248,0,0,0
core_ch,12547874,29477659,1532,1248,1544,0,1248,33.39112,10107938,1248,0,0,0
core_ch_chpot,12547874,29477659,1532,1248,1544,0,1248,1.305334,10107938,1248,0,0,0
dijkstra,12547874,29477659,9924115,10728390,11662088,2641,4090354,15394.402481000001,9607660,991,0,0,0
astar_chpot,12547874,29477659,1282,991,1292,2,991,1.576497,9607660,991,0,0,0
dijkstra_bidir_chpot,12547874,29477659,9924115,10728390,11662088,2641,4090354,2359.8901570000003,9607660,991,0,0,0
astar_bidir_chpot,12547874,29477659,1282,991,1292,2,991,2.0548260000000003,9607660,991,0,0,0
core_ch,12547874,29477659,1282,991,1292,2,991,127.43264100000002,9607660,991,0,0,0
core_ch_chpot,12547874,29477659,1282,991,1292,2,991,2.538504,9607660,991,0,0,0
dijkstra,12547874,29477659,12393579,14592328,15775258,2550,4249307,20867.987504999997,12271456,1339,0,0,0
astar_chpot,12547874,29477659,1777,1339,1807,7,1339,1.934073,12271456,1339,0,0,0
dijkstra_bidir_chpot,12547874,29477659,12393579,14592328,15775258,2550,4249307,5747.6338350000005,12271456,1339,0,0,0
astar_bidir_chpot,12547874,29477659,1777,1339,1807,7,1339,2.5869959999999996,12271456,1339,0,0,0
core_ch,12547874,29477659,1777,1339,1807,7,1339,135.042086,12271456,1339,0,0,0
core_ch_chpot,12547874,29477659,1777,1339,1807,7,1339,2.964398,12271456,1339,0,0,0
dijkstra,12547874,29477659,25419493,30248949,32808999,5207,8120082,48681.320716999995,12072945,928,0,0,0
astar_chpot,12547874,29477659,1195,928,1200,0,928,1.518803,12072945,928,0,0,0
dijkstra_bidir_chpot,12547874,29477659,25419493,30248949,32808999,5207,8120082,2531.783892,12072945,928,0,0,0
astar_bidir_chpot,12547874,29477659,1195,928,1200,0,928,2.087307,12072945,928,0,0,0
core_ch,12547874,29477659,1195,928,1200,0,928,138.634386,12072945,928,0,0,0
core_ch_chpot,12547874,29477659,1195,928,1200,0,928,3.559582,12072945,928,0,0,0
dijkstra,12547874,29477659,6826626,7818872,8415657,1624,2852349,9796.626586,10799823,1110,0,0,0
astar_chpot,12547874,29477659,1407,1110,1429,1,1110,1.79119,10799823,1110,0,0,0
dijkstra_bidir_chpot,12547874,29477659,6826626,7818872,8415657,1624,2852349,3146.410117,10799823,1110,0,0,0
astar_bidir_chpot,12547874,29477659,1407,1110,1429,1,1110,2.711583,10799823,1110,0,0,0
core_ch,12547874,29477659,1407,1110,1429,1,1110,99.04695500000001,10799823,1110,0,0,0
core_ch_chpot,12547874,29477659,1407,1110,1429,1,1110,3.349466,10799823,1110,0,0,0
dijkstra,12547874,29477659,282683,277391,303930,136,277391,209.29977599999998,3094396,378,0,0,0
astar_chpot,12547874,29477659,496,378,506,4,378,0.765321,3094396,378,0,0,0
dijkstra_bidir_chpot,12547874,29477659,282683,277391,303930,136,277391,57.324901,3094396,378,0,0,0
astar_bidir_chpot,12547874,29477659,496,378,506,4,378,1.062352,3094396,378,0,0,0
core_ch,12547874,29477659,496,378,506,4,378,3.4015880000000003,3094396,378,0,0,0
core_ch_chpot,12547874,29477659,496,378,506,4,378,0.567063,3094396,378,0,0,0
dijkstra,12547874,29477659,24272583,27559754,29945161,4672,7542889,43209.36816,13506806,1177,0,0,0
astar_chpot,12547874,29477659,1358,1177,1360,1,1177,1.9777319999999998,13506806,1177,0,0,0
dijkstra_bidir_chpot,12547874,29477659,24272583,27559754,29945161,4672,7542889,8533.821859,13506806,1177,0,0,0
astar_bidir_chpot,12547874,29477659,1358,1177,1360,1,1177,2.584022,13506806,1177,0,0,0
core_ch,12547874,29477659,1358,1177,1360,1,1177,153.099574,13506806,1177,0,0,0
core_ch_chpot,12547874,29477659,1358,1177,1360,1,1177,3.116379,13506806,1177,0,0,0
dijkstra,12547874,29477659,52250651,67694887,72918629,12461,11287736,111333.236759,23996814,1948,2,1,0
astar_chpot,12547874,29477659,8720,7020,8995,6,6714,8.798347999999999,23996814,1948,2,1,0
dijkstra_bidir_chpot,12547874,29477659,52250651,67694887,72918629,12461,11287736,50856.699052,23996814,1948,2,1,0
astar_bidir_chpot,12547874,29477659,8720,7020,8995,6,6714,16.68318,23996814,1948,2,1,0
core_ch,12547874,29477659,8720,7020,8995,6,6714,422.834129,23996814,1948,2,1,0
core_ch_chpot,12547874,29477659,8720,7020,8995,6,6714,5.141528999999999,23996814,1948,2,1,0
dijkstra,12547874,29477659,10894691,11759649,12597691,2459,4554770,15943.429751,11129190,1533,0,0,0
astar_chpot,12547874,29477659,2204,1533,2240,1,1533,2.201492,11129190,1533,0,0,0
dijkstra_bidir_chpot,12547874,29477659,10894691,11759649,12597691,2459,4554770,4300.399725,11129190,1533,0,0,0
astar_bidir_chpot,12547874,29477659,2204,1533,2240,1,1533,2.738527,11129190,1533,0,0,0
core_ch,12547874,29477659,2204,1533,2240,1,1533,140.149943,11129190,1533,0,0,0
core_ch_chpot,12547874,29477659,2204,1533,2240,1,1533,2.5638710000000002,11129190,1533,0,0,0
dijkstra,12547874,29477659,1681161,1690894,1817828,376,1302725,1640.1947830000001,6797030,601,0,0,0
astar_chpot,12547874,29477659,763,601,765,0,601,0.960144,6797030,601,0,0,0
dijkstra_bidir_chpot,12547874,29477659,1681161,1690894,1817828,376,1302725,519.1764089999999,6797030,601,0,0,0
astar_bidir_chpot,12547874,29477659,763,601,765,0,601,1.327785,6797030,601,0,0,0
core_ch,12547874,29477659,763,601,765,0,601,24.362905,6797030,601,0,0,0
core_ch_chpot,12547874,29477659,763,601,765,0,601,2.070312,6797030,601,0,0,0
dijkstra,12547874,29477659,20666340,23622135,25645312,4473,6828485,36358.74495,12779641,1158,0,0,0
astar_chpot,12547874,29477659,1344,1170,1346,0,1170,1.342846,12779641,1158,0,0,0
dijkstra_bidir_chpot,12547874,29477659,20666340,23622135,25645312,4473,6828485,5040.437782999999,12779641,1158,0,0,0
astar_bidir_chpot,12547874,29477659,1344,1170,1346,0,1170,1.7175319999999998,12779641,1158,0,0,0
core_ch,12547874,29477659,1344,1170,1346,0,1170,124.32183300000001,12779641,1158,0,0,0
core_ch_chpot,12547874,29477659,1344,1170,1346,0,1170,2.249756,12779641,1158,0,0,0
dijkstra,12547874,29477659,51133841,63771396,68635343,9546,10859290,104294.071617,20556289,1369,6,1,0
astar_chpot,12547874,29477659,2195,1917,2228,6,1792,2.201276,20556289,1369,6,1,0
dijkstra_bidir_chpot,12547874,29477659,51133841,63771396,68635343,9546,10859290,20034.556372,20556289,1369,6,1,0
astar_bidir_chpot,12547874,29477659,2195,1917,2228,6,1792,4.708277000000001,20556289,1369,6,1,0
core_ch,12547874,29477659,2195,1917,2228,6,1792,221.091882,20556289,1369,6,1,0
core_ch_chpot,12547874,29477659,2195,1917,2228,6,1792,3.383842,20556289,1369,6,1,0
dijkstra,12547874,29477659,20581158,28118702,30698884,4750,6639645,45039.455138,12369515,1324,0,0,0
astar_chpot,12547874,29477659,1668,1324,1685,2,1324,1.781894,12369515,1324,0,0,0
dijkstra_bidir_chpot,12547874,29477659,20581158,28118702,30698884,4750,6639645,4697.448316,12369515,1324,0,0,0
astar_bidir_chpot,12547874,29477659,1668,1324,1685,2,1324,2.2426749999999998,12369515,1324,0,0,0
core_ch,12547874,29477659,1668,1324,1685,2,1324,163.13915,12369515,1324,0,0,0
core_ch_chpot,12547874,29477659,1668,1324,1685,2,1324,4.043904,12369515,1324,0,0,0
dijkstra,12547874,29477659,63847,60949,69602,38,60949,43.087398,1664259,291,0,0,0
astar_chpot,12547874,29477659,420,291,425,0,291,0.674265,1664259,291,0,0,0
dijkstra_bidir_chpot,12547874,29477659,63847,60949,69602,38,60949,18.195889,1664259,291,0,0,0
astar_bidir_chpot,12547874,29477659,420,291,425,0,291,1.054848,1664259,291,0,0,0
core_ch,12547874,29477659,420,291,425,0,291,2.130502,1664259,291,0,0,0
core_ch_chpot,12547874,29477659,420,291,425,0,291,0.628231,1664259,291,0,0,0
dijkstra,12547874,29477659,37695559,45746343,49149853,8396,8355113,69580.749625,23337419,1709,2,1,0
astar_chpot,12547874,29477659,3232,2830,3300,3,2075,2.76028,23337419,1709,2,1,0
dijkstra_bidir_chpot,12547874,29477659,37695559,45746343,49149853,8396,8355113,46766.208864,23337419,1709,2,1,0
astar_bidir_chpot,12547874,29477659,3232,2830,3300,3,2075,4.704294,23337419,1709,2,1,0
core_ch,12547874,29477659,3232,2830,3300,3,2075,331.11945599999996,23337419,1709,2,1,0
core_ch_chpot,12547874,29477659,3232,2830,3300,3,2075,4.069201,23337419,1709,2,1,0
dijkstra,12547874,29477659,10793139,11928941,12877223,2134,4397163,15852.554030000001,10067407,1035,0,0,0
astar_chpot,12547874,29477659,1262,1035,1263,1,1035,1.495673,10067407,1035,0,0,0
dijkstra_bidir_chpot,12547874,29477659,10793139,11928941,12877223,2134,4397163,3240.031105,10067407,1035,0,0,0
astar_bidir_chpot,12547874,29477659,1262,1035,1263,1,1035,1.905352,10067407,1035,0,0,0
core_ch,12547874,29477659,1262,1035,1263,1,1035,115.76969500000001,10067407,1035,0,0,0
core_ch_chpot,12547874,29477659,1262,1035,1263,1,1035,3.537686,10067407,1035,0,0,0
dijkstra,12547874,29477659,17117014,18875604,20418172,3643,6088416,26970.388468999998,11987936,1365,0,0,0
astar_chpot,12547874,29477659,1724,1365,1752,4,1365,1.767017,11987936,1365,0,0,0
dijkstra_bidir_chpot,12547874,29477659,17117014,18875604,20418172,3643,6088416,7479.517140999999,11987936,1365,0,0,0
astar_bidir_chpot,12547874,29477659,1724,1365,1752,4,1365,2.518023,11987936,1365,0,0,0
core_ch,12547874,29477659,1724,1365,1752,4,1365,167.174739,11987936,1365,0,0,0
core_ch_chpot,12547874,29477659,1724,1365,1752,4,1365,3.55598,11987936,1365,0,0,0
dijkstra,12547874,29477659,1055479,1041028,1135653,175,1027655,931.716146,6423302,517,0,0,0
astar_chpot,12547874,29477659,637,517,641,0,517,0.843552,6423302,517,0,0,0
dijkstra_bidir_chpot,12547874,29477659,1055479,1041028,1135653,175,1027655,389.193324,6423302,517,0,0,0
astar_bidir_chpot,12547874,29477659,637,517,641,0,517,1.220835,6423302,517,0,0,0
core_ch,12547874,29477659,637,517,641,0,517,18.740226,6423302,517,0,0,0
core_ch_chpot,12547874,29477659,637,517,641,0,517,2.394181,6423302,517,0,0,0
dijkstra,12547874,29477659,13465194,14684586,15941182,3602,6574033,20731.278507,11401354,1201,0,0,0
astar_chpot,12547874,29477659,1474,1201,1482,1,1201,1.610227,11401354,1201,0,0,0
dijkstra_bidir_chpot,12547874,29477659,13465194,14684586,15941182,3602,6574033,4397.109396,11401354,1201,0,0,0
astar_bidir_chpot,12547874,29477659,1474,1201,1482,1,1201,2.168888,11401354,1201,0,0,0
core_ch,12547874,29477659,1474,1201,1482,1,1201,155.395733,11401354,1201,0,0,0
core_ch_chpot,12547874,29477659,1474,1201,1482,1,1201,3.730549,11401354,1201,0,0,0
dijkstra,12547874,29477659,47405304,66471101,71770922,11302,10773932,104696.713445,24951893,2136,1,1,0
astar_chpot,12547874,29477659,6488,5345,6651,1,4769,5.692438,24951893,2136,1,1,0
dijkstra_bidir_chpot,12547874,29477659,47405304,66471101,71770922,11302,10773932,47530.944174,24951893,2136,1,1,0
astar_bidir_chpot,12547874,29477659,6488,5345,6651,1,4769,14.059432000000001,24951893,2136,1,1,0
core_ch,12547874,29477659,6488,5345,6651,1,4769,417.814067,24951893,2136,1,1,0
core_ch_chpot,12547874,29477659,6488,5345,6651,1,4769,5.220122,24951893,2136,1,1,0
dijkstra,12547874,29477659,1767112,1805457,1977639,744,1297890,1839.3171750000001,6320332,681,0,0,0
astar_chpot,12547874,29477659,800,686,813,3,686,1.0154299999999998,6320332,681,0,0,0
dijkstra_bidir_chpot,12547874,29477659,1767112,1805457,1977639,744,1297890,655.921724,6320332,681,0,0,0
astar_bidir_chpot,12547874,29477659,800,686,813,3,686,1.566503,6320332,681,0,0,0
core_ch,12547874,29477659,800,686,813,3,686,51.967572,6320332,681,0,0,0
core_ch_chpot,12547874,29477659,800,686,813,3,686,1.7396619999999998,6320332,681,0,0,0
dijkstra,12547874,29477659,50934141,63807760,68641346,9786,11629283,98908.081304,22648043,1734,1,1,0
astar_chpot,12547874,29477659,5921,4933,6116,4,4056,4.875268,22648043,1734,1,1,0
dijkstra_bidir_chpot,12547874,29477659,50934141,63807760,68641346,9786,11629283,43127.455057,22648043,1734,1,1,0
astar_bidir_chpot,12547874,29477659,5921,4933,6116,4,4056,10.878377,22648043,1734,1,1,0
core_ch,12547874,29477659,5921,4933,6116,4,4056,321.26708399999995,22648043,1734,1,1,0
core_ch_chpot,12547874,29477659,5921,4933,6116,4,4056,6.649825,22648043,1734,1,1,0
dijkstra,12547874,29477659,15630511,17904791,19417859,3369,5586593,25146.149,12350679,1182,0,0,0
astar_chpot,12547874,29477659,1490,1182,1504,3,1182,1.516349,12350679,1182,0,0,0
dijkstra_bidir_chpot,12547874,29477659,15630511,17904791,19417859,3369,5586593,4783.356565,12350679,1182,0,0,0
astar_bidir_chpot,12547874,29477659,1490,1182,1504,3,1182,2.1582939999999997,12350679,1182,0,0,0
core_ch,12547874,29477659,1490,1182,1504,3,1182,161.639472,12350679,1182,0,0,0
core_ch_chpot,12547874,29477659,1490,1182,1504,3,1182,3.904004,12350679,1182,0,0,0
dijkstra,12547874,29477659,21828941,25294662,27109993,4335,5186689,34350.896677000004,19387872,1510,5,1,0
astar_chpot,12547874,29477659,6709,5456,6853,5,4674,6.330989000000001,19387872,1510,5,1,0
dijkstra_bidir_chpot,12547874,29477659,21828941,25294662,27109993,4335,5186689,14257.206572,19387872,1510,5,1,0
astar_bidir_chpot,12547874,29477659,6709,5456,6853,5,4674,12.460757,19387872,1510,5,1,0
core_ch,12547874,29477659,6709,5456,6853,5,4674,183.058512,19387872,1510,5,1,0
core_ch_chpot,12547874,29477659,6709,5456,6853,5,4674,2.288518,19387872,1510,5,1,0
dijkstra,12547874,29477659,7254522,7776402,8449936,1875,3508431,9897.827627,8932238,1174,0,0,0
astar_chpot,12547874,29477659,1657,1175,1678,0,1175,2.177512,8932238,1174,0,0,0
dijkstra_bidir_chpot,12547874,29477659,7254522,7776402,8449936,1875,3508431,1438.609499,8932238,1174,0,0,0
astar_bidir_chpot,12547874,29477659,1657,1175,1678,0,1175,2.5647640000000003,8932238,1174,0,0,0
core_ch,12547874,29477659,1657,1175,1678,0,1175,84.22057099999999,8932238,1174,0,0,0
core_ch_chpot,12547874,29477659,1657,1175,1678,0,1175,2.946617,8932238,1174,0,0,0
dijkstra,12547874,29477659,5127624,5581316,6031217,1694,3101436,6369.954137,8372893,1088,0,0,0
astar_chpot,12547874,29477659,1541,1088,1558,0,1088,1.8051009999999998,8372893,1088,0,0,0
dijkstra_bidir_chpot,12547874,29477659,5127624,5581316,6031217,1694,3101436,963.696733,8372893,1088,0,0,0
astar_bidir_chpot,12547874,29477659,1541,1088,1558,0,1088,2.3806700000000003,8372893,1088,0,0,0
core_ch,12547874,29477659,1541,1088,1558,0,1088,74.37585700000001,8372893,1088,0,0,0
core_ch_chpot,12547874,29477659,1541,1088,1558,0,1088,2.1996379999999998,8372893,1088,0,0,0
dijkstra,12547874,29477659,10197563,12550504,13473378,2778,3529630,15762.929228,12191552,1130,0,0,0
astar_chpot,12547874,29477659,1469,1130,1477,0,1130,1.711379,12191552,1130,0,0,0
dijkstra_bidir_chpot,12547874,29477659,10197563,12550504,13473378,2778,3529630,2631.9997270000003,12191552,1130,0,0,0
astar_bidir_chpot,12547874,29477659,1469,1130,1477,0,1130,2.298807,12191552,1130,0,0,0
core_ch,12547874,29477659,1469,1130,1477,0,1130,95.38422,12191552,1130,0,0,0
core_ch_chpot,12547874,29477659,1469,1130,1477,0,1130,2.522741,12191552,1130,0,0,0
dijkstra,12547874,29477659,16028196,19788909,21283042,3610,5498361,27723.916482,11743306,1064,0,0,0
astar_chpot,12547874,29477659,1297,1070,1306,0,1070,1.503644,11743306,1064,0,0,0
dijkstra_bidir_chpot,12547874,29477659,16028196,19788909,21283042,3610,5498361,5355.316054,11743306,1064,0,0,0
astar_bidir_chpot,12547874,29477659,1297,1070,1306,0,1070,1.9151280000000002,11743306,1064,0,0,0
core_ch,12547874,29477659,1297,1070,1306,0,1070,122.520949,11743306,1064,0,0,0
core_ch_chpot,12547874,29477659,1297,1070,1306,0,1070,2.992709,11743306,1064,0,0,0
dijkstra,12547874,29477659,2350581,2359385,2577199,512,1978228,2442.350997,6337959,911,0,0,0
astar_chpot,12547874,29477659,1397,911,1420,0,911,1.466412,6337959,911,0,0,0
dijkstra_bidir_chpot,12547874,29477659,2350581,2359385,2577199,512,1978228,451.71421499999997,6337959,911,0,0,0
astar_bidir_chpot,12547874,29477659,1397,911,1420,0,911,1.9606430000000001,6337959,911,0,0,0
core_ch,12547874,29477659,1397,911,1420,0,911,21.133483000000002,6337959,911,0,0,0
core_ch_chpot,12547874,29477659,1397,911,1420,0,911,1.636703,6337959,911,0,0,0
dijkstra,12547874,29477659,360165,352352,383105,33,352352,263.402362,2467590,282,0,0,0
astar_chpot,12547874,29477659,345,282,354,0,282,0.493864,2467590,282,0,0,0
dijkstra_bidir_chpot,12547874,29477659,360165,352352,383105,33,352352,110.98064500000001,2467590,282,0,0,0
astar_bidir_chpot,12547874,29477659,345,282,354,0,282,0.8785829999999999,2467590,282,0,0,0
core_ch,12547874,29477659,345,282,354,0,282,4.645347999999999,2467590,282,0,0,0
core_ch_chpot,12547874,29477659,345,282,354,0,282,1.122462,2467590,282,0,0,0
dijkstra,12547874,29477659,46322740,63887494,69042077,12781,10578593,98663.20161100001,26230126,2070,1,1,0
astar_chpot,12547874,29477659,6163,4855,6334,1,4134,5.4866150000000005,26230126,2070,1,1,0
dijkstra_bidir_chpot,12547874,29477659,46322740,63887494,69042077,12781,10578593,31155.450689999998,26230126,2070,1,1,0
astar_bidir_chpot,12547874,29477659,6163,4855,6334,1,4134,7.391476,26230126,2070,1,1,0
core_ch,12547874,29477659,6163,4855,6334,1,4134,445.7629,26230126,2070,1,1,0
core_ch_chpot,12547874,29477659,6163,4855,6334,1,4134,5.481619,26230126,2070,1,1,0
dijkstra,12547874,29477659,23479170,27711101,29994896,4760,8361499,39434.284733,16126565,2000,0,0,0
astar_chpot,12547874,29477659,2525,2000,2536,0,2000,2.793793,16126565,2000,0,0,0
dijkstra_bidir_chpot,12547874,29477659,23479170,27711101,29994896,4760,8361499,11027.179414,16126565,2000,0,0,0
astar_bidir_chpot,12547874,29477659,2525,2000,2536,0,2000,3.598744,16126565,2000,0,0,0
core_ch,12547874,29477659,2525,2000,2536,0,2000,188.258396,16126565,2000,0,0,0
core_ch_chpot,12547874,29477659,2525,2000,2536,0,2000,3.134043,16126565,2000,0,0,0
dijkstra,12547874,29477659,38416776,47461782,51142112,7351,9379477,70423.573666,19892578,1467,5,1,0
astar_chpot,12547874,29477659,2187,1766,2239,6,1569,2.0783389999999997,19892578,1467,5,1,0
dijkstra_bidir_chpot,12547874,29477659,38416776,47461782,51142112,7351,9379477,27835.799939,19892578,1467,5,1,0
astar_bidir_chpot,12547874,29477659,2187,1766,2239,6,1569,3.884237,19892578,1467,5,1,0
core_ch,12547874,29477659,2187,1766,2239,6,1569,239.46857899999998,19892578,1467,5,1,0
core_ch_chpot,12547874,29477659,2187,1766,2239,6,1569,3.247258,19892578,1467,5,1,0
dijkstra,12547874,29477659,4019798,4074332,4380324,834,2645315,4279.083914,6727959,989,0,0,0
astar_chpot,12547874,29477659,1577,989,1600,0,989,1.75583,6727959,989,0,0,0
dijkstra_bidir_chpot,12547874,29477659,4019798,4074332,4380324,834,2645315,800.068438,6727959,989,0,0,0
astar_bidir_chpot,12547874,29477659,1577,989,1600,0,989,2.266124,6727959,989,0,0,0
core_ch,12547874,29477659,1577,989,1600,0,989,42.959043,6727959,989,0,0,0
core_ch_chpot,12547874,29477659,1577,989,1600,0,989,1.2281270000000002,6727959,989,0,0,0
dijkstra,12547874,29477659,41733078,51403637,55505390,8188,11251701,79858.938354,15087884,1260,0,0,0
astar_chpot,12547874,29477659,1569,1260,1580,0,1260,1.639659,15087884,1260,0,0,0
dijkstra_bidir_chpot,12547874,29477659,41733078,51403637,55505390,8188,11251701,4352.138154,15087884,1260,0,0,0
astar_bidir_chpot,12547874,29477659,1569,1260,1580,0,1260,2.376156,15087884,1260,0,0,0
core_ch,12547874,29477659,1569,1260,1580,0,1260,147.94243,15087884,1260,0,0,0
core_ch_chpot,12547874,29477659,1569,1260,1580,0,1260,2.4783079999999997,15087884,1260,0,0,0
dijkstra,12547874,29477659,23434924,28305987,30743785,4511,6968164,41735.986812999996,14973426,1449,0,0,0
astar_chpot,12547874,29477659,1750,1455,1774,9,1455,1.716218,14973426,1449,0,0,0
dijkstra_bidir_chpot,12547874,29477659,23434924,28305987,30743785,4511,6968164,13678.265685999999,14973426,1449,0,0,0
astar_bidir_chpot,12547874,29477659,1750,1455,1774,9,1455,2.2552309999999998,14973426,1449,0,0,0
core_ch,12547874,29477659,1750,1455,1774,9,1455,174.828878,14973426,1449,0,0,0
core_ch_chpot,12547874,29477659,1750,1455,1774,9,1455,3.010699,14973426,1449,0,0,0
dijkstra,12547874,29477659,47171932,58867170,63316971,8541,11161731,88160.097268,20487798,1884,3,1,0
astar_chpot,12547874,29477659,8822,7042,9021,4,6391,7.431354000000001,20487798,1884,3,1,0
dijkstra_bidir_chpot,12547874,29477659,47171932,58867170,63316971,8541,11161731,31177.32281,20487798,1884,3,1,0
astar_bidir_chpot,12547874,29477659,8822,7042,9021,4,6391,16.155573,20487798,1884,3,1,0
core_ch,12547874,29477659,8822,7042,9021,4,6391,264.41738100000003,20487798,1884,3,1,0
core_ch_chpot,12547874,29477659,8822,7042,9021,4,6391,5.345594,20487798,1884,3,1,0
dijkstra,12547874,29477659,43473228,59140499,63823556,10651,10537903,86761.030065,23192120,1709,1,1,0
astar_chpot,12547874,29477659,3768,3236,3843,2,2545,3.0332969999999997,23192120,1709,1,1,0
dijkstra_bidir_chpot,12547874,29477659,43473228,59140499,63823556,10651,10537903,50337.6267,23192120,1709,1,1,0
astar_bidir_chpot,12547874,29477659,3768,3236,3843,2,2545,5.591798,23192120,1709,1,1,0
core_ch,12547874,29477659,3768,3236,3843,2,2545,333.22247799999997,23192120,1709,1,1,0
core_ch_chpot,12547874,29477659,3768,3236,3843,2,2545,5.780146,23192120,1709,1,1,0
dijkstra,12547874,29477659,7585362,9077010,9767468,1794,3037019,10476.341605,10396365,988,0,0,0
astar_chpot,12547874,29477659,1119,988,1125,1,988,1.44451,10396365,988,0,0,0
