algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,3.232637,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,7.965702,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,27.707709,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,101.128831,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,157.81562499999998,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,443.173887,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,706.568454,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,1294.430889,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,4291.628059,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,32469.894312999997,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,69658.35932999999,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.275584,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.24593,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.2477289999999999,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.246056,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.2322170000000001,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.288862,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.284872,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.294251,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.297973,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.472651,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.568442,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.6920570000000001,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.446695,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,2.841319,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,6.6574420000000005,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,9.99267,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,4.833734,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,60.363031,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,106.432738,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,170.070401,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,348.474475,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,1109.788242,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,905.201719,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,16148.949486,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,15881.618676,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,18484.157205,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.282044,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.253508,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.271995,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.2610290000000002,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.273929,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.283534,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.2970460000000001,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.34259,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.340307,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.486594,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.582157,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.8094789999999998,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.0685379999999998,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,4.340971,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,5.02938,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,7.620629,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,29.288756,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,31.961812,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,71.83113200000001,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,331.941462,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,153.192775,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,290.620432,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,326.025084,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,322.609312,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,334.70313899999996,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,364.813686,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.276367,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.2470020000000002,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.244451,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.2691270000000001,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.271312,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.276209,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.3011629999999998,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.328565,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.362927,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.3908200000000002,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.5789009999999999,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.7443440000000001,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.8101570000000002,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,3.238343,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,4.533524,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,6.94795,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,10.491047,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,72.13883,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,89.16059299999999,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,292.804524,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,564.52044,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,2106.330985,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,12161.922190000001,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,13219.727036,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,12730.288331,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,13909.394983,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1044.171452,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.2517209999999999,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.250831,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.2657829999999999,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.268594,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.3019049999999999,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.33292,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.339273,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.371239,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.427983,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.341306,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.401948,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,1.790702,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,5.329956999999999,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,5.836621999999999,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,14.192629,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,21.00159,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,19.884552,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,152.618549,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,176.816815,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,195.647033,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,445.388856,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,701.3969989999999,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,15595.165562,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,65044.325834999996,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,597178.592954,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.292224,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,16.350914,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,7.41759,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.2471400000000001,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.252839,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.2629920000000001,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.270856,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.258545,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.344972,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.586748,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.573685,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,2.458275,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.8618319999999997,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,3.515986,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,4.408933,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,10.865453,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,10.61837,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,20.633252000000002,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,64.93749,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,159.526974,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,249.52051699999998,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,2247.452103,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,6750.4267279999995,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,83089.325821,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,109091.373418,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,153148.627966,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.2900260000000001,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.232253,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.231584,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.253693,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.251006,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.2769229999999998,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.2888540000000002,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.3136459999999999,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.384281,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.397452,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.512137,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.8606779999999998,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.451388,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,3.264609,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,2.86693,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,11.751577,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,11.432646,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,14.139197,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,57.695376,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,121.933606,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,863.618239,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,1008.7620960000002,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,1023.3504470000001,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,1113.6399079999999,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,1134.4473850000002,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,923.6230989999999,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.230024,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.200704,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.201482,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.225502,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.246634,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.27208,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.27914,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.330444,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.37528,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.472843,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.624661,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.945497,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,2.2125019999999997,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,3.649454,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,8.284820999999999,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,9.221542,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,24.502954,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,20.633263999999997,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,69.860878,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,204.79313399999998,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,149.453914,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,2547.581221,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,3929.561455,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,81319.637141,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,146697.099449,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,160277.394783,105573137,4136,8,4,1
dijkstra_bidir,0,81505729,189837356,3,1,2,0,1,1.292883,0,1,0,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.257214,2160,2,0,0,0
dijkstra_bidir,2,81505729,189837356,5,2,4,0,2,1.230491,126288,2,0,0,0
dijkstra_bidir,3,81505729,189837356,8,5,7,0,5,1.240756,151200,5,0,0,0
dijkstra_bidir,4,81505729,189837356,12,6,11,0,6,1.2491539999999999,439200,6,0,0,0
dijkstra_bidir,5,81505729,189837356,13,7,12,0,7,1.271042,697950,7,0,0,0
dijkstra_bidir,6,81505729,189837356,22,10,21,0,10,1.2737759999999998,843588,10,0,0,0
dijkstra_bidir,7,81505729,189837356,28,15,28,0,15,1.295348,1062900,15,0,0,0
dijkstra_bidir,8,81505729,189837356,59,40,60,0,40,1.308781,1382958,40,0,0,0
dijkstra_bidir,9,81505729,189837356,72,49,72,0,49,1.335683,1601414,49,0,0,0
dijkstra_bidir,10,81505729,189837356,122,91,122,0,91,1.450124,1884741,91,0,0,0
dijkstra_bidir,11,81505729,189837356,123,83,125,0,83,1.613108,2157696,83,0,0,0
dijkstra_bidir,12,81505729,189837356,95,53,96,0,53,1.9639840000000002,2400435,53,0,0,0
dijkstra_bidir,13,81505729,189837356,200,129,200,0,129,5.174963,2669163,129,0,0,0
dijkstra_bidir,14,81505729,189837356,209,153,209,0,153,5.250389,3034277,153,0,0,0
dijkstra_bidir,15,81505729,189837356,291,220,292,0,220,6.784372,3645822,220,0,0,0
dijkstra_bidir,16,81505729,189837356,379,260,380,0,260,18.806461,4545479,260,0,0,0
dijkstra_bidir,17,81505729,189837356,368,233,371,0,233,40.68576899999999,5745528,233,0,0,0
dijkstra_bidir,18,81505729,189837356,591,513,592,0,513,92.130887,7175709,513,0,0,0
dijkstra_bidir,19,81505729,189837356,759,633,761,0,633,156.271861,9001053,633,0,0,0
dijkstra_bidir,20,81505729,189837356,925,784,927,0,784,251.407282,13543884,784,0,0,0
dijkstra_bidir,21,81505729,189837356,6645,5684,7027,2,5339,1498.945633,24289184,1405,2,1,0
dijkstra_bidir,22,81505729,189837356,303643,290572,326450,10,290391,5554.636043,32981224,1913,2,1,0
dijkstra_bidir,23,81505729,189837356,850149,1200048,1312729,77,515316,73338.643667,83550012,2485,4,2,1
dijkstra_bidir,24,81505729,189837356,1632155,2105442,2338455,222,1104565,134480.600445,90792872,3090,7,3,1
dijkstra_bidir,25,81505729,189837356,2495371,2570818,2830145,204,1552196,176376.10527499998,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.005079,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004152,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.005456,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.010983,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.031047,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.035255,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.06712699999999999,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.07578900000000001,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.148301,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.268771,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.521262,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,1.038079,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,2.070904,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,4.184425,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,8.315497,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,17.819551999999998,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,36.77906,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,78.453211,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,173.288453,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,352.52578800000003,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,924.817958,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,3312.683077,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,11716.166541,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,83081.77674,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,250973.22839899999,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,1008378.6359880001,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.0035269999999999998,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003755,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.004332,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.012968,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.053862,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.026666,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.047386000000000005,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.08174200000000001,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.161252,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.313818,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.574266,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,1.117318,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,2.302016,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,4.673051,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,9.553738000000001,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,19.713574,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,43.340094,4545479,260,0,0,0
dijkstra,17,81505729,189837356,368,233,371,0,233,92.124308,5745528,233,0,0,0
dijkstra,18,81505729,189837356,591,513,592,0,513,199.678887,7175709,513,0,0,0
dijkstra,19,81505729,189837356,759,633,761,0,633,441.71531600000003,9001053,633,0,0,0
dijkstra,20,81505729,189837356,925,784,927,0,784,1002.08407,13543884,784,0,0,0
dijkstra,21,81505729,189837356,6645,5684,7027,2,5339,2829.011417,24289184,1405,2,1,0
dijkstra,22,81505729,189837356,303643,290572,326450,10,290391,9089.756468,32981224,1913,2,1,0
dijkstra,23,81505729,189837356,850149,1200048,1312729,77,515316,39848.123388,83550012,2485,4,2,1
dijkstra,24,81505729,189837356,1632155,2105442,2338455,222,1104565,141490.935534,90792872,3090,7,3,1
dijkstra,25,81505729,189837356,2495371,2570818,2830145,204,1552196,338984.231022,105573137,4136,8,4,1
dijkstra,0,81505729,189837356,3,1,2,0,1,0.003921,0,1,0,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004089,2160,2,0,0,0
dijkstra,2,81505729,189837356,5,2,4,0,2,0.005918,126288,2,0,0,0
dijkstra,3,81505729,189837356,8,5,7,0,5,0.017374999999999998,151200,5,0,0,0
dijkstra,4,81505729,189837356,12,6,11,0,6,0.057981,439200,6,0,0,0
dijkstra,5,81505729,189837356,13,7,12,0,7,0.026527,697950,7,0,0,0
dijkstra,6,81505729,189837356,22,10,21,0,10,0.050626,843588,10,0,0,0
dijkstra,7,81505729,189837356,28,15,28,0,15,0.07219300000000001,1062900,15,0,0,0
dijkstra,8,81505729,189837356,59,40,60,0,40,0.13482,1382958,40,0,0,0
dijkstra,9,81505729,189837356,72,49,72,0,49,0.26757000000000003,1601414,49,0,0,0
dijkstra,10,81505729,189837356,122,91,122,0,91,0.476861,1884741,91,0,0,0
dijkstra,11,81505729,189837356,123,83,125,0,83,0.957826,2157696,83,0,0,0
dijkstra,12,81505729,189837356,95,53,96,0,53,1.937544,2400435,53,0,0,0
dijkstra,13,81505729,189837356,200,129,200,0,129,3.9153219999999997,2669163,129,0,0,0
dijkstra,14,81505729,189837356,209,153,209,0,153,9.022954,3034277,153,0,0,0
dijkstra,15,81505729,189837356,291,220,292,0,220,19.733633,3645822,220,0,0,0
dijkstra,16,81505729,189837356,379,260,380,0,260,35.420221000000005,4545479,260,0,0,0
