algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
astar_bidir_chpot,12547874,29477659,1399,1101,1407,0,1101,2.394273,10131199,1101,0,0
astar_bidir_chpot,12547874,29477659,1064,812,1069,0,812,1.935141,7289665,812,0,0
astar_bidir_chpot,12547874,29477659,1643,1293,1658,0,1293,2.250571,12608300,1293,0,0
astar_bidir_chpot,12547874,29477659,6123,4810,6241,7,4199,11.231901,20431644,1817,6,1
astar_bidir_chpot,12547874,29477659,56264270,72352270,77683853,11055,12302210,0.531156,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,415,288,419,3,288,0.836095,2761822,288,4,0
astar_bidir_chpot,12547874,29477659,1502,957,1513,0,957,2.079664,6824687,957,0,0
astar_bidir_chpot,12547874,29477659,1517,1290,1521,0,1290,2.093708,11814257,1290,0,0
astar_bidir_chpot,12547874,29477659,8671,7192,8927,10,7115,14.689347,25372165,1878,2,1
astar_bidir_chpot,12547874,29477659,1615,1389,1616,0,1389,2.192168,15237823,1389,0,0
astar_bidir_chpot,12547874,29477659,1252,980,1267,1,980,1.8250810000000002,9954607,980,0,0
astar_bidir_chpot,12547874,29477659,1447,1177,1449,0,1177,1.901306,9751027,1177,0,0
astar_bidir_chpot,12547874,29477659,1076,803,1086,0,803,1.761846,10386177,803,0,0
astar_bidir_chpot,12547874,29477659,4,4,3,0,4,0.48589899999999997,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,727,420,743,0,420,1.35144,3656175,420,0,0
astar_bidir_chpot,12547874,29477659,3911,3295,3985,11,2865,4.830992999999999,27949559,1962,3,1
astar_bidir_chpot,12547874,29477659,889,778,895,5,778,1.8904379999999998,6944229,778,0,0
astar_bidir_chpot,12547874,29477659,1351,1033,1360,1,1033,2.062598,10224199,1033,0,0
astar_bidir_chpot,12547874,29477659,5,5,4,0,5,0.451348,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,718,560,724,1,560,1.250448,5150109,560,0,0
astar_bidir_chpot,12547874,29477659,1524,1265,1541,5,1265,2.071079,12513910,1253,0,0
astar_bidir_chpot,12547874,29477659,4705,3804,4850,5,3658,7.177392,30393457,2768,2,1
astar_bidir_chpot,12547874,29477659,998,729,1006,0,729,2.2187449999999997,6064626,729,0,0
astar_bidir_chpot,12547874,29477659,1517,1237,1536,1,1237,2.1003480000000003,12527984,1237,0,0
astar_bidir_chpot,12547874,29477659,2600,2125,2658,7,1962,4.47323,21406443,1620,4,1
astar_bidir_chpot,12547874,29477659,4576,3854,4654,1,2982,8.181983,21871730,1857,1,1
astar_bidir_chpot,12547874,29477659,1723,1428,1731,1,1428,2.4491,14570407,1428,0,0
astar_bidir_chpot,12547874,29477659,381,212,385,0,212,0.9988469999999999,1701295,212,0,0
astar_bidir_chpot,12547874,29477659,10154,8189,10622,21,6788,14.093316,22558034,2386,3,1
astar_bidir_chpot,12547874,29477659,2426,1905,2558,6,1569,4.540178,19012058,1416,5,1
astar_bidir_chpot,12547874,29477659,717,572,723,0,572,1.475693,6295018,572,0,0
astar_bidir_chpot,12547874,29477659,1848,1585,1850,1,1585,2.248075,14277514,1585,0,0
astar_bidir_chpot,12547874,29477659,409,244,419,0,244,1.186441,2042950,244,0,0
astar_bidir_chpot,12547874,29477659,2562,2292,2667,4,1521,3.5693859999999997,21807224,1508,4,1
astar_bidir_chpot,12547874,29477659,5265,4220,5355,4,3758,14.174628,20964247,1780,3,1
astar_bidir_chpot,12547874,29477659,809,624,812,0,624,2.08567,6149393,624,0,0
astar_bidir_chpot,12547874,29477659,1141,961,1147,0,961,1.569151,10515872,961,0,0
astar_bidir_chpot,12547874,29477659,5712,4573,5900,4,3774,8.319419,20353089,1790,1,1
astar_bidir_chpot,12547874,29477659,801,559,807,0,559,1.635837,4558309,553,0,0
astar_bidir_chpot,12547874,29477659,1194,903,1205,0,903,1.684188,9399565,903,0,0
astar_bidir_chpot,12547874,29477659,5836,4645,6057,4,4540,12.911462,26123261,2259,3,1
astar_bidir_chpot,12547874,29477659,4449,3619,4544,3,3523,7.850371,21517769,1755,2,1
astar_bidir_chpot,12547874,29477659,1919,1285,1946,0,1285,3.167851,9426780,1285,0,0
astar_bidir_chpot,12547874,29477659,1397,1219,1398,0,1219,2.1631139999999998,12324495,1219,0,0
astar_bidir_chpot,12547874,29477659,9350,7568,9640,2,6559,16.107833,19193700,1587,2,1
astar_bidir_chpot,12547874,29477659,240,146,240,0,146,1.190077,1123965,146,0,0
astar_bidir_chpot,12547874,29477659,1673,1372,1690,7,1372,2.1059910000000004,11880792,1365,0,0
astar_bidir_chpot,12547874,29477659,1461,1099,1481,10,1099,1.9937980000000002,9940356,1099,0,0
astar_bidir_chpot,12547874,29477659,1618,1426,1624,5,1426,2.155049,13505504,1426,0,0
astar_bidir_chpot,12547874,29477659,781,537,793,0,537,1.493531,5039909,537,0,0
astar_bidir_chpot,12547874,29477659,859,745,858,0,745,1.408355,9975525,745,0,0
astar_bidir_chpot,12547874,29477659,1461,1264,1467,3,1264,2.120864,14449281,1264,0,0
astar_bidir_chpot,12547874,29477659,1543,1221,1560,7,1221,2.247696,10074589,1221,0,0
astar_bidir_chpot,12547874,29477659,884,728,887,0,728,1.6476240000000002,6190925,728,0,0
astar_bidir_chpot,12547874,29477659,1858,1568,1863,1,1568,2.412038,16109765,1568,0,0
