algo,time_ms,path_distance
core_ch,33.196698,NaN
core_ch_chpot,45.927667,NaN
core_ch,28.805901,165613915
core_ch_chpot,23.541395,165613915
core_ch,7.885586999999999,NaN
core_ch_chpot,14.885627,NaN
core_ch,13.911184,NaN
core_ch_chpot,22.609733,NaN
core_ch,7.7138789999999995,28966194
core_ch_chpot,2.1598490000000004,28966194
core_ch,22.370352999999998,NaN
core_ch_chpot,34.369996,NaN
core_ch,2.381799,NaN
core_ch_chpot,3.7242629999999997,NaN
core_ch,21.352240000000002,428992017
core_ch_chpot,27.158095,428992017
core_ch,26.202373,309830618
core_ch_chpot,38.231601,309830618
core_ch,25.29004,NaN
core_ch_chpot,38.030316,NaN
core_ch,31.625065,153148913
core_ch_chpot,22.414783,153148913
core_ch,37.059008999999996,229564059
core_ch_chpot,22.834004,229564059
core_ch,10.570095,NaN
core_ch_chpot,18.053824,NaN
core_ch,25.500957,83573248
core_ch_chpot,9.380132,83573248
core_ch,15.845847999999998,31730891
core_ch_chpot,4.306589000000001,31730891
core_ch,14.001832,NaN
core_ch_chpot,23.376285,NaN
core_ch,8.714355,NaN
core_ch_chpot,16.003778,NaN
core_ch,23.904872,87075779
core_ch_chpot,4.2226740000000005,87075779
core_ch,33.41662,360272707
core_ch_chpot,20.77167,360272707
core_ch,4.322656,NaN
core_ch_chpot,1.676739,NaN
core_ch,28.134582,160094560
core_ch_chpot,16.926341,160094560
core_ch,26.134346999999998,154777791
core_ch_chpot,6.991092,154777791
core_ch,20.507810000000003,NaN
core_ch_chpot,31.987481,NaN
core_ch,37.770039,244023754
core_ch_chpot,16.426236,244023754
core_ch,1.908513,NaN
core_ch_chpot,2.496984,NaN
core_ch,20.052797,NaN
core_ch_chpot,1.640411,NaN
core_ch,33.237877,NaN
core_ch_chpot,48.622924,NaN
core_ch,26.958889,NaN
core_ch_chpot,40.292787,NaN
core_ch,20.967254,NaN
core_ch_chpot,30.86486,NaN
core_ch,35.471210000000006,89588947
core_ch_chpot,12.196112,91402122
core_ch,18.219242,NaN
core_ch_chpot,29.341811,NaN
core_ch,8.825816999999999,8561681
core_ch_chpot,4.0213719999999995,8561681
core_ch,22.786184000000002,NaN
core_ch_chpot,35.098464,NaN
core_ch,21.455052,NaN
core_ch_chpot,32.862331000000005,NaN
core_ch,26.016077,NaN
core_ch_chpot,39.679037,NaN
core_ch,16.785373,NaN
core_ch_chpot,26.8305,NaN
core_ch,23.172169,NaN
core_ch_chpot,35.354468,NaN
core_ch,38.179854,169099644
core_ch_chpot,31.125918,169099644
core_ch,27.987688,NaN
core_ch_chpot,41.116012,NaN
core_ch,33.373645,173151804
core_ch_chpot,16.332691,173151804
core_ch,12.87307,102740029
core_ch_chpot,2.872439,102740029
core_ch,17.035733,33204584
core_ch_chpot,3.781784,33204584
core_ch,25.747222999999998,149167804
core_ch_chpot,13.760503,113314155
core_ch,24.726759,NaN
core_ch_chpot,37.782074,NaN
core_ch,6.362672,88380398
core_ch_chpot,2.832988,88380398
core_ch,4.994491999999999,10962328
core_ch_chpot,2.754929,10962328
core_ch,20.698169999999998,76287931
core_ch_chpot,3.751885,76287931
core_ch,31.349944999999998,78349992
core_ch_chpot,3.657419,78349992
core_ch,2.590213,16169312
core_ch_chpot,2.493211,16169312
core_ch,33.417935,160364279
core_ch_chpot,25.966756,160364279
core_ch,16.160420000000002,34917398
core_ch_chpot,5.684206,34917398
core_ch,19.217547000000003,NaN
core_ch_chpot,30.743851,NaN
core_ch,26.073848,NaN
core_ch_chpot,38.988848,NaN
core_ch,23.670036,NaN
core_ch_chpot,35.685328000000005,NaN
core_ch,4.171997999999999,NaN
core_ch_chpot,5.9819510000000005,NaN
core_ch,29.130354,89465074
core_ch_chpot,5.029738,89465074
core_ch,52.336819999999996,160813086
core_ch_chpot,14.02627,160975299
core_ch,16.820154,21126253
core_ch_chpot,6.312092,21126253
core_ch,14.810909,30061468
core_ch_chpot,5.1481069999999995,30061468
core_ch,29.442034999999997,102426996
core_ch_chpot,12.845348,102426996
core_ch,14.2463,NaN
core_ch_chpot,23.584137000000002,NaN
core_ch,28.510699,96686036
core_ch_chpot,8.219263,96686036
core_ch,18.882632,94220132
core_ch_chpot,4.4657789999999995,94220132
core_ch,3.896871,7675165
core_ch_chpot,2.998202,7675165
core_ch,30.813893,NaN
core_ch_chpot,44.87162,NaN
core_ch,44.219697000000004,81866802
core_ch_chpot,14.212475000000001,81866802
core_ch,12.709299999999999,NaN
core_ch_chpot,21.317152,NaN
core_ch,37.856531,171162261
core_ch_chpot,23.237949,171162261
core_ch,12.611875,34195596
core_ch_chpot,6.90634,34195596
core_ch,31.508874,155382131
core_ch_chpot,14.460686,161644882
core_ch,42.331027999999996,75498267
core_ch_chpot,10.670673,75498267
core_ch,2.21616,NaN
core_ch_chpot,3.423097,NaN
core_ch,13.992852,NaN
core_ch_chpot,22.881591,NaN
core_ch,26.646929999999998,110983061
core_ch_chpot,11.454502,110983061
core_ch,12.790396000000001,NaN
core_ch_chpot,21.423742,NaN
core_ch,10.740777999999999,22127683
core_ch_chpot,4.727611,22127683
core_ch,2.123744,NaN
core_ch_chpot,3.181969,NaN
core_ch,29.148522,206971294
core_ch_chpot,28.519894999999998,206971294
core_ch,18.902994999999997,26965058
core_ch_chpot,7.426346000000001,26965058
core_ch,12.770558,37305179
core_ch_chpot,4.4263959999999996,37305179
core_ch,4.392006,77147415
core_ch_chpot,2.383705,77147415
core_ch,7.310238,35768516
core_ch_chpot,4.535125,35768516
core_ch,8.413019,20405093
core_ch_chpot,4.549583999999999,20405093
core_ch,39.059194,239516634
core_ch_chpot,16.710804,239516634
core_ch,2.318079,NaN
core_ch_chpot,3.8793819999999997,NaN
core_ch,2.947384,94058284
core_ch_chpot,2.027413,94058284
core_ch,17.127058,NaN
core_ch_chpot,27.268805999999998,NaN
core_ch,30.40777,110789006
core_ch_chpot,9.784763,110789006
core_ch,25.144142000000002,NaN
core_ch_chpot,39.034705,NaN
core_ch,13.129272,NaN
core_ch_chpot,22.195027999999997,NaN
core_ch,20.630687,81816720
core_ch_chpot,3.368748,81816720
core_ch,14.200595999999999,25233442
core_ch_chpot,4.184738,25233442
core_ch,20.288923,97976823
core_ch_chpot,7.460783,97976823
core_ch,38.027015999999996,172240048
core_ch_chpot,12.723212,172240048
core_ch,25.970716000000003,NaN
core_ch_chpot,37.465972,NaN
core_ch,27.402609,301445849
core_ch_chpot,31.079691999999998,309435951
core_ch,19.541422999999998,358237768
core_ch_chpot,16.291525,358237768
core_ch,26.088871,152153508
core_ch_chpot,10.05495,152153508
core_ch,26.413065,NaN
core_ch_chpot,39.140879000000005,NaN
core_ch,20.037283,28028568
core_ch_chpot,8.297058,27920630
core_ch,34.630706999999994,232289279
core_ch_chpot,27.877108,231784456
core_ch,15.565768,19856376
core_ch_chpot,6.013434,19856376
core_ch,28.759024,99376034
core_ch_chpot,12.124229,99376034
core_ch,19.710638999999997,NaN
core_ch_chpot,30.738623999999998,NaN
core_ch,31.668854000000003,145133982
core_ch_chpot,19.362378,145133982
core_ch,36.982609,81877212
core_ch_chpot,8.643997,81877212
core_ch,19.888768000000002,25052315
core_ch_chpot,6.704314,25052315
core_ch,2.5272300000000003,76479608
core_ch_chpot,2.332083,76479608
core_ch,1.7257559999999998,NaN
core_ch_chpot,2.319217,NaN
core_ch,6.967053,15397180
core_ch_chpot,3.871709,15397180
core_ch,2.0968739999999997,NaN
core_ch_chpot,3.218986,NaN
core_ch,14.385755999999999,28164483
core_ch_chpot,5.599082,28164483
core_ch,19.517748,25893714
core_ch_chpot,6.452286,25893714
core_ch,21.941216,NaN
core_ch_chpot,33.017511,NaN
core_ch,3.382694,NaN
core_ch_chpot,4.853582,NaN
core_ch,14.871405000000001,26711305
core_ch_chpot,4.637081,26711305
core_ch,28.924999,NaN
core_ch_chpot,42.123729,NaN
core_ch,29.899159,171386773
core_ch_chpot,17.746574000000003,171386773
core_ch,6.5120960000000006,93315953
core_ch_chpot,2.991407,93247307
core_ch,13.269013,NaN
core_ch_chpot,22.226697,NaN
core_ch,8.599954,NaN
core_ch_chpot,16.030209,NaN
core_ch,37.557966,79835163
core_ch_chpot,8.087257000000001,79835163
core_ch,13.844238,15785228
core_ch_chpot,4.603217,15785228
core_ch,37.029439999999994,87345148
core_ch_chpot,13.649198,87345148
core_ch,14.616494000000001,25770272
core_ch_chpot,4.923964000000001,25770272
core_ch,34.188449000000006,160666941
core_ch_chpot,23.118986,160666941
core_ch,1.7044860000000002,NaN
core_ch_chpot,1.456258,NaN
core_ch,12.263843,26717808
core_ch_chpot,5.341153,26673960
core_ch,2.686506,11993801
core_ch_chpot,2.058107,11993801
core_ch,18.629018000000002,21720955
core_ch_chpot,6.704937999999999,21720955
core_ch,25.754056000000002,NaN
core_ch_chpot,38.440442,NaN
core_ch,17.998594,NaN
core_ch_chpot,27.636480000000002,NaN
core_ch,7.071304,NaN
core_ch_chpot,13.864740000000001,NaN
core_ch,36.787894,301276675
core_ch_chpot,27.425766,301276675
core_ch,40.926119,86051658
core_ch_chpot,13.176056,86051658
core_ch,32.575689,169434992
core_ch_chpot,16.508136,169434992
core_ch,27.644498,NaN
core_ch_chpot,41.622603,NaN
core_ch,1.7553429999999999,2465143
core_ch_chpot,1.877226,2465143
core_ch,6.551159,34992648
core_ch_chpot,3.561753,34992648
core_ch,32.714128,98776119
core_ch_chpot,9.556372,98776119
core_ch,32.384047,233101206
core_ch_chpot,18.304993,233101206
core_ch,7.762305,12323382
core_ch_chpot,4.916016,12323382
core_ch,8.150110999999999,26517639
core_ch_chpot,3.005573,26517639
core_ch,10.310965999999999,NaN
core_ch_chpot,19.156855,NaN
core_ch,18.669413,25849450
core_ch_chpot,8.395468999999999,26050694
core_ch,42.626576,141526026
core_ch_chpot,20.264498999999997,141526026
core_ch,9.513192,27167771
core_ch_chpot,3.7454549999999998,27167771
core_ch,2.267552,12453382
core_ch_chpot,2.36779,12453382
core_ch,23.288875,NaN
core_ch_chpot,35.992154,NaN
core_ch,34.061632,79298667
core_ch_chpot,7.55096,79298667
core_ch,25.481296,239887157
core_ch_chpot,36.901196,239887157
core_ch,11.07001,12582940
core_ch_chpot,5.389480000000001,12582940
core_ch,15.857712,NaN
core_ch_chpot,25.604003,NaN
core_ch,27.543529,NaN
core_ch_chpot,39.613678,NaN
core_ch,28.182347,NaN
core_ch_chpot,42.019134,NaN
core_ch,29.510211,81356380
core_ch_chpot,6.922842999999999,81356380
core_ch,32.814592,NaN
core_ch_chpot,46.808324,NaN
core_ch,11.110895000000001,NaN
core_ch_chpot,19.971283999999997,NaN
core_ch,20.360098999999998,81308373
core_ch_chpot,4.392748,81308373
core_ch,22.31472,NaN
core_ch_chpot,34.161965,NaN
core_ch,18.848793,NaN
core_ch_chpot,28.843146,NaN
core_ch,11.677142,233275665
core_ch_chpot,5.619016,233275665
core_ch,24.390862,79493598
core_ch_chpot,7.189356,79493598
core_ch,27.231175999999998,232790968
core_ch_chpot,10.435087,232790968
core_ch,25.167825,NaN
core_ch_chpot,37.330397,NaN
core_ch,20.101198,35853565
core_ch_chpot,7.6105849999999995,35853565
core_ch,35.561817000000005,289344392
core_ch_chpot,22.067531000000002,289344392
core_ch,41.057196999999995,85008569
core_ch_chpot,7.926295999999999,85008569
core_ch,23.411772,NaN
core_ch_chpot,1.795806,NaN
core_ch,22.129759999999997,NaN
core_ch_chpot,33.055512,NaN
core_ch,23.949581000000002,NaN
core_ch_chpot,34.697044000000005,NaN
core_ch,24.403577,NaN
core_ch_chpot,36.446476,NaN
core_ch,11.890737,NaN
core_ch_chpot,20.026321,NaN
core_ch,29.848396,103740919
core_ch_chpot,7.750556,103740919
core_ch,7.261965,84965843
core_ch_chpot,2.940036,84965843
core_ch,32.982766,75627873
core_ch_chpot,7.2455490000000005,75627873
core_ch,41.257196,98836851
core_ch_chpot,13.765665,98836851
core_ch,8.454737,NaN
core_ch_chpot,15.47383,NaN
core_ch,15.510719,NaN
core_ch_chpot,24.717942999999998,NaN
core_ch,7.100947,NaN
core_ch_chpot,14.029303,NaN
