algo,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_short_pauses,path_number_long_pauses
astar_bidir_chpot,12547874,29477659,1367,988,1377,0,988,1.635648,9782221,988,0,0,0
astar_bidir_chpot,12547874,29477659,1417,1180,1422,2,1180,1.997899,11419364,1168,0,0,0
astar_bidir_chpot,12547874,29477659,1395,1162,1403,0,1162,1.8395130000000002,12735850,1162,0,0,0
astar_bidir_chpot,12547874,29477659,2026,1585,2039,1,1585,2.5309019999999998,14380161,1585,0,0,0
astar_bidir_chpot,12547874,29477659,1707,1255,1733,1,1255,2.076019,11255943,1255,0,0,0
astar_bidir_chpot,12547874,29477659,1153,903,1162,0,903,1.776878,8816845,903,0,0,0
astar_bidir_chpot,12547874,29477659,4463,3747,4525,4,3402,6.227926,30628848,2388,1,1,0
astar_bidir_chpot,12547874,29477659,982,819,987,1,819,1.8868500000000001,8305575,819,0,0,0
astar_bidir_chpot,12547874,29477659,2282,1640,2304,0,1640,2.422096,15779238,1640,0,0,0
astar_bidir_chpot,12547874,29477659,451,306,454,0,306,1.199999,2979082,306,0,0,0
astar_bidir_chpot,12547874,29477659,6662,5255,6993,2,4157,7.9726539999999995,20823920,1828,1,1,0
astar_bidir_chpot,12547874,29477659,1,1,0,0,1,1.040725,NaN,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,1196,912,1216,1,912,1.730517,8795295,912,0,0,0
astar_bidir_chpot,12547874,29477659,3753,3306,3838,2,2426,5.245792,19218958,1384,1,1,0
astar_bidir_chpot,12547874,29477659,1,1,0,0,1,0.6275029999999999,NaN,NaN,NaN,NaN,NaN
astar_bidir_chpot,12547874,29477659,1274,917,1294,3,917,1.6602970000000001,8231387,917,0,0,0
astar_bidir_chpot,12547874,29477659,4407,3802,4524,13,2713,6.6677919999999995,22187659,1878,3,1,0
astar_bidir_chpot,12547874,29477659,2103,1802,2128,9,1802,2.3270790000000003,22035388,1795,3,1,0
astar_bidir_chpot,12547874,29477659,6244,5257,6417,18,4614,7.7475060000000004,23297270,1923,6,1,0
astar_bidir_chpot,12547874,29477659,1526,1357,1528,1,1357,1.7139259999999998,12409257,1357,0,0,0
astar_bidir_chpot,12547874,29477659,948,783,952,0,783,1.555881,7579645,783,0,0,0
astar_bidir_chpot,12547874,29477659,5681,4470,5826,5,4224,7.479495,28409829,2558,2,1,0
