algo,dijkstra_rank_exponent,graph_num_nodes,graph_num_edges,num_queue_pushes,num_settled,num_labels_propagated,num_labels_reset,num_nodes_searched,time_ms,path_distance,path_number_nodes,path_number_flagged_nodes,path_number_pauses
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.348806,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.450353,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,1.594711,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,1.7027800000000002,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,2.2619089999999997,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,3.4417340000000003,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,4.574789999999999,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,5.890382000000001,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,10.877731,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,19.853956,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,76.925612,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,112.97030099999999,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,202.089792,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,614.276477,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,635.673269,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,465.439588,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,646.0882789999999,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,745.721077,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,746.253572,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,270.70273299999997,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.3184799999999999,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.246593,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.330007,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.279429,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.356919,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.2927259999999998,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.3535979999999999,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.430902,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,1.649965,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,1.945986,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,2.7895149999999997,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,3.882734,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,5.0312220000000005,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,11.790529,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,19.866177,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,29.08748,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,51.431290999999995,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,85.16709399999999,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,234.811189,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,808.864385,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2438.204702,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,4321.142148,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,18164.878695,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,57907.141713000005,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,57174.756683,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,53458.947446000006,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.300301,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.2262819999999999,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.2501140000000002,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.239117,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,4.368007,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,5.676594,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,6.887396,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,6.3870309999999995,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,11.229996000000002,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,14.083714,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,24.239689,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,33.936546,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,59.266946000000004,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,59.89332,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,91.567315,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,89.49765599999999,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,116.729007,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,285.36767000000003,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,602.685289,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,1317.184063,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,2252.0545890000003,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,6916.828306,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,22956.885877,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,81480.380328,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,190533.53600700002,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,352912.021807,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.300665,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.2363350000000002,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.2309020000000002,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.241465,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.282627,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.279727,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.340361,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.3734330000000001,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,1.550077,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,1.709663,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,2.256282,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,2.751744,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,3.8268180000000003,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,9.484971999999999,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,11.878217999999999,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,27.441743000000002,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,84.02503999999999,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,256.70056,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,287.225926,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,570.2071119999999,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1421.997821,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,5429.842954,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,14467.849049,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,32307.300868,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,300256.74106100004,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,421895.58735000005,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.3128199999999999,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.230918,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.334519,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.379887,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.467028,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.498366,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.549187,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.592368,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,2.19448,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,2.342411,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,2.5197040000000004,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,4.06424,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,10.687403,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,19.82984,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,64.573668,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,77.00301499999999,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,277.819451,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,377.34279999999995,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,503.041289,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,858.676465,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1757.137888,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,7267.537453,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,24605.824040000003,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,113641.52519,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,256558.305957,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,332281.614999,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.309438,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.251719,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.320331,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.374887,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.459723,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.468378,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,2.245248,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.699042,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,3.245382,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,4.5785670000000005,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,3.253776,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,4.927974,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,6.279755,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,8.727004,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,19.302143,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,44.46824,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,82.86504599999999,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,131.653293,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,355.95872699999995,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,1247.348369,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,3264.41509,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,17324.970290999998,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,36935.544358,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,105875.55744799999,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,249365.81271700002,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,449222.74047799996,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.246156,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.197521,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.203838,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.234688,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.251961,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.2359339999999999,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.490385,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.436037,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,1.429346,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,1.768002,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,4.265849,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,6.5612140000000005,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,6.577331,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,9.700991,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,23.386385999999998,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,31.455688000000002,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,64.66409100000001,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,179.331041,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,261.018304,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,496.710914,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,1721.9726739999999,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,30140.719322999998,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,82074.242614,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,186968.70534000001,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,161877.731938,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,422712.79206899996,NaN,NaN,NaN,NaN
dijkstra_bidir,0,81505729,189837356,4,1,3,0,1,1.353489,0,1,0,0
dijkstra_bidir,1,81505729,189837356,4,2,3,0,2,1.274931,27900,2,0,0
dijkstra_bidir,2,81505729,189837356,7,3,6,0,3,1.301677,33966,3,0,0
dijkstra_bidir,3,81505729,189837356,11,5,10,0,5,1.332832,39582,5,0,0
dijkstra_bidir,4,81505729,189837356,14,8,13,0,8,1.374345,70308,8,0,0
dijkstra_bidir,5,81505729,189837356,20,10,19,0,10,1.422191,208062,10,0,0
dijkstra_bidir,6,81505729,189837356,29,14,28,0,14,1.40718,312948,14,0,0
dijkstra_bidir,7,81505729,189837356,39,20,38,0,20,1.642889,402228,20,0,0
dijkstra_bidir,8,81505729,189837356,40,20,39,0,20,1.7338200000000001,476694,20,0,0
dijkstra_bidir,9,81505729,189837356,78,40,77,0,40,2.0922929999999997,623862,40,0,0
dijkstra_bidir,10,81505729,189837356,84,41,83,0,41,3.835067,765864,41,0,0
dijkstra_bidir,11,81505729,189837356,118,62,117,0,62,7.70808,880399,62,0,0
dijkstra_bidir,12,81505729,189837356,68,35,68,0,35,11.296721,1118376,35,0,0
dijkstra_bidir,13,81505729,189837356,133,70,135,0,70,14.022348000000001,1903308,70,0,0
dijkstra_bidir,14,81505729,189837356,203,111,203,0,111,20.426363,3069270,111,0,0
dijkstra_bidir,15,81505729,189837356,466,250,473,0,250,30.452566,4107010,250,0,0
dijkstra_bidir,16,81505729,189837356,460,241,465,0,241,64.880155,5361919,241,0,0
dijkstra_bidir,17,81505729,189837356,559,312,568,0,312,106.172359,6797608,312,0,0
dijkstra_bidir,18,81505729,189837356,1183,654,1194,0,654,277.674587,8280347,654,0,0
dijkstra_bidir,19,81505729,189837356,1121,634,1145,0,634,699.664776,12483044,634,0,0
dijkstra_bidir,20,81505729,189837356,1380810,1383455,1551298,30,1110824,627.338006,NaN,NaN,NaN,NaN
dijkstra_bidir,21,81505729,189837356,1378970,1383455,1550947,30,1110824,647.7006,NaN,NaN,NaN,NaN
dijkstra_bidir,22,81505729,189837356,1379274,1383455,1552143,30,1110824,665.781254,NaN,NaN,NaN,NaN
dijkstra_bidir,23,81505729,189837356,1380795,1383455,1552247,30,1110824,612.488526,NaN,NaN,NaN,NaN
dijkstra_bidir,24,81505729,189837356,1379171,1383455,1551366,30,1110824,636.903855,NaN,NaN,NaN,NaN
dijkstra_bidir,25,81505729,189837356,1379700,1383455,1551844,30,1110824,719.654854,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.005704,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.003839,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.00692,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.040506999999999994,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.010921,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.019138,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.040381,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.065165,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.112994,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.213453,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.419961,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.851477,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.7040950000000001,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,3.41352,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,7.112899,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,15.460363,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,33.417139,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,72.667108,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,156.988498,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,348.567402,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,880.254817,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,970.144335,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,973.456039,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,971.5061270000001,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,970.935656,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,972.839784,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.0021509999999999997,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.002681,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.003592,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.008362999999999999,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.010834,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.016976,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.030613,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.068691,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.139123,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.30589700000000003,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.599878,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,1.238574,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,2.444652,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,4.797984,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,9.835142999999999,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,20.368804,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,41.280024,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,84.670237,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,176.95620100000002,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,362.462514,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,836.363235,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,1677.999759,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,6802.431189,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,18046.137108,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,17085.955304,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,18921.364111,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.0026910000000000002,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.112606,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.007142000000000001,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.027033,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.017447999999999998,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.026538,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.044705,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.072655,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.12447599999999999,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.253629,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,0.437285,765864,41,0,0
dijkstra,11,81505729,189837356,118,62,117,0,62,0.883998,880399,62,0,0
dijkstra,12,81505729,189837356,68,35,68,0,35,1.7645110000000002,1118376,35,0,0
dijkstra,13,81505729,189837356,133,70,135,0,70,3.5814150000000002,1903308,70,0,0
dijkstra,14,81505729,189837356,203,111,203,0,111,7.131879,3069270,111,0,0
dijkstra,15,81505729,189837356,466,250,473,0,250,14.562034,4107010,250,0,0
dijkstra,16,81505729,189837356,460,241,465,0,241,30.013835999999998,5361919,241,0,0
dijkstra,17,81505729,189837356,559,312,568,0,312,62.92247199999999,6797608,312,0,0
dijkstra,18,81505729,189837356,1183,654,1194,0,654,132.009211,8280347,654,0,0
dijkstra,19,81505729,189837356,1121,634,1145,0,634,254.932455,12483044,634,0,0
dijkstra,20,81505729,189837356,1380810,1383455,1551298,30,1110824,284.804625,NaN,NaN,NaN,NaN
dijkstra,21,81505729,189837356,1378970,1383455,1550947,30,1110824,285.391182,NaN,NaN,NaN,NaN
dijkstra,22,81505729,189837356,1379274,1383455,1552143,30,1110824,285.49052800000004,NaN,NaN,NaN,NaN
dijkstra,23,81505729,189837356,1380795,1383455,1552247,30,1110824,285.79454799999996,NaN,NaN,NaN,NaN
dijkstra,24,81505729,189837356,1379171,1383455,1551366,30,1110824,285.684076,NaN,NaN,NaN,NaN
dijkstra,25,81505729,189837356,1379700,1383455,1551844,30,1110824,286.41850600000004,NaN,NaN,NaN,NaN
dijkstra,0,81505729,189837356,4,1,3,0,1,0.0022299999999999998,0,1,0,0
dijkstra,1,81505729,189837356,4,2,3,0,2,0.004364,27900,2,0,0
dijkstra,2,81505729,189837356,7,3,6,0,3,0.0070929999999999995,33966,3,0,0
dijkstra,3,81505729,189837356,11,5,10,0,5,0.008997999999999999,39582,5,0,0
dijkstra,4,81505729,189837356,14,8,13,0,8,0.019411,70308,8,0,0
dijkstra,5,81505729,189837356,20,10,19,0,10,0.031619,208062,10,0,0
dijkstra,6,81505729,189837356,29,14,28,0,14,0.050816,312948,14,0,0
dijkstra,7,81505729,189837356,39,20,38,0,20,0.09482700000000001,402228,20,0,0
dijkstra,8,81505729,189837356,40,20,39,0,20,0.17185999999999998,476694,20,0,0
dijkstra,9,81505729,189837356,78,40,77,0,40,0.318111,623862,40,0,0
dijkstra,10,81505729,189837356,84,41,83,0,41,1.326355,765864,41,0,0
